==79409== NVPROF is profiling process 79409, command: ./lassen-executable/hotspot_11 8192 2 2 ../../data/hotspot/temp_8192 ../../data/hotspot/power_8192 output.out
==79409== WG size of kernel = 16 X 16
alloc FilesavingTemp
Number of allocated Data = 1
in api range: 0x200060000000 0x200070000000
alloc FilesavingPower
Number of allocated Data = 2
in api range: 0x200070000000 0x200080000000
pyramidHeight: 2
gridSize: [8192, 8192]
border:[2, 2]
blockGrid:[683, 683]
targetBlock:[12, 12]
Number of allocated Data = 3
in api range: 0x200080000000 0x200090000000
Start computing the transient temperature
Ending simulation
removing 0 1
Profiling application: ./lassen-executable/hotspot_11 8192 2 2 ../../data/hotspot/temp_8192 ../../data/hotspot/power_8192 output.out
==79409== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
47.2387s  3.4560us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006e100000  [Unified Memory Memcpy HtoD]
47.2387s  16.896us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x20006e110000  [Unified Memory Memcpy HtoD]
47.2387s  3.2320us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007e100000  [Unified Memory Memcpy HtoD]
47.2387s  16.832us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x20007e110000  [Unified Memory Memcpy HtoD]
47.2388s  172.22us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    22   0x20008e100000  [Unified Memory GPU page faults]
47.2390s  281.63us                    -               -         -         -         -  Tesla V100-SXM2         -         -                   101   0x20006e200000  [Unified Memory GPU page faults]
47.2391s  5.5040us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006e200000  [Unified Memory Memcpy HtoD]
47.2391s  3.5840us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006e230000  [Unified Memory Memcpy HtoD]
47.2392s  5.2800us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20007e200000  [Unified Memory Memcpy HtoD]
47.2392s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007e230000  [Unified Memory Memcpy HtoD]
47.2392s  91.680us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    48   0x20008e200000  [Unified Memory GPU page faults]
47.2393s  250.75us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    46   0x20006e240000  [Unified Memory GPU page faults]
47.2395s  6.8800us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006e240000  [Unified Memory Memcpy HtoD]
47.2395s  9.3120us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x20006e290000  [Unified Memory Memcpy HtoD]
47.2396s  6.9760us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007e240000  [Unified Memory Memcpy HtoD]
47.2396s  9.3760us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x20007e290000  [Unified Memory Memcpy HtoD]
47.2396s  96.320us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     5   0x20008e220000  [Unified Memory GPU page faults]
47.2397s  142.88us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x20008e280000  [Unified Memory GPU page faults]
47.2398s  271.04us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    26   0x20006e300000  [Unified Memory GPU page faults]
47.2400s  7.1680us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006e300000  [Unified Memory Memcpy HtoD]
47.2400s  12.576us                    -               -         -         -         -  Tesla V100-SXM2         -         -          704.000000KB   0x20006e350000  [Unified Memory Memcpy HtoD]
47.2401s  7.0720us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007e300000  [Unified Memory Memcpy HtoD]
47.2401s  13.120us                    -               -         -         -         -  Tesla V100-SXM2         -         -          704.000000KB   0x20007e350000  [Unified Memory Memcpy HtoD]
47.2401s  60.992us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    20   0x20008e300000  [Unified Memory GPU page faults]
47.2402s  213.15us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    96   0x20006e400000  [Unified Memory GPU page faults]
47.2403s  3.4880us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006e400000  [Unified Memory Memcpy HtoD]
47.2404s  3.1680us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007e400000  [Unified Memory Memcpy HtoD]
47.2404s  233.09us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    16   0x20006e410000  [Unified Memory GPU page faults]
47.2405s  8.4480us                    -               -         -         -         -  Tesla V100-SXM2         -         -          384.000000KB   0x20006e410000  [Unified Memory Memcpy HtoD]
47.2405s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006e470000  [Unified Memory Memcpy HtoD]
47.2406s  8.7680us                    -               -         -         -         -  Tesla V100-SXM2         -         -          384.000000KB   0x20007e410000  [Unified Memory Memcpy HtoD]
47.2406s  3.3920us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007e470000  [Unified Memory Memcpy HtoD]
47.2406s  110.91us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x20008e400000  [Unified Memory GPU page faults]
47.2408s  177.92us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    12   0x20006e480000  [Unified Memory GPU page faults]
47.2408s  7.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006e480000  [Unified Memory Memcpy HtoD]
47.2409s  5.5040us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006e4d0000  [Unified Memory Memcpy HtoD]
47.2409s  7.1360us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007e480000  [Unified Memory Memcpy HtoD]
47.2409s  5.2800us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20007e4d0000  [Unified Memory Memcpy HtoD]
47.2409s  108.61us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    62   0x20008e480000  [Unified Memory GPU page faults]
47.2410s  249.50us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    12   0x20006e500000  [Unified Memory GPU page faults]
47.2412s  5.1840us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006e500000  [Unified Memory Memcpy HtoD]
47.2412s  14.912us                    -               -         -         -         -  Tesla V100-SXM2         -         -          832.000000KB   0x20006e530000  [Unified Memory Memcpy HtoD]
47.2413s  5.2160us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20007e500000  [Unified Memory Memcpy HtoD]
47.2413s  14.880us                    -               -         -         -         -  Tesla V100-SXM2         -         -          832.000000KB   0x20007e530000  [Unified Memory Memcpy HtoD]
47.2413s  62.048us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    50   0x20008e500000  [Unified Memory GPU page faults]
47.2414s  258.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    18   0x20006e600000  [Unified Memory GPU page faults]
47.2415s  7.2640us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006e600000  [Unified Memory Memcpy HtoD]
47.2415s  5.3440us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006e650000  [Unified Memory Memcpy HtoD]
47.2416s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007e600000  [Unified Memory Memcpy HtoD]
47.2416s  6.3040us                    -               -         -         -         -  Tesla V100-SXM2         -         -          256.000000KB   0x20007e610000  [Unified Memory Memcpy HtoD]
47.2416s  92.032us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    28   0x20008e600000  [Unified Memory GPU page faults]
47.2417s  176.74us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x20006e680000  [Unified Memory GPU page faults]
47.2418s  5.1520us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006e680000  [Unified Memory Memcpy HtoD]
47.2418s  7.5200us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006e6b0000  [Unified Memory Memcpy HtoD]
47.2419s  8.1280us                    -               -         -         -         -  Tesla V100-SXM2         -         -          384.000000KB   0x20007e650000  [Unified Memory Memcpy HtoD]
47.2419s  7.0400us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007e6b0000  [Unified Memory Memcpy HtoD]
47.2419s  109.50us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    11   0x20008e640000  [Unified Memory GPU page faults]
47.2420s  193.63us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    80   0x20006e700000  [Unified Memory GPU page faults]
47.2421s  3.1680us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006e700000  [Unified Memory Memcpy HtoD]
47.2421s  16.800us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x20006e710000  [Unified Memory Memcpy HtoD]
47.2422s  3.1360us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007e700000  [Unified Memory Memcpy HtoD]
47.2422s  16.832us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x20007e710000  [Unified Memory Memcpy HtoD]
47.2422s  148.90us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x20008e700000  [Unified Memory GPU page faults]
47.2424s  260.86us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    61   0x20006e800000  [Unified Memory GPU page faults]
47.2425s  5.5360us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006e800000  [Unified Memory Memcpy HtoD]
47.2425s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006e830000  [Unified Memory Memcpy HtoD]
47.2426s  5.1840us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20007e800000  [Unified Memory Memcpy HtoD]
47.2426s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007e830000  [Unified Memory Memcpy HtoD]
47.2426s  87.072us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    84   0x20008e800000  [Unified Memory GPU page faults]
47.2427s  245.31us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    48   0x20006e840000  [Unified Memory GPU page faults]
47.2429s  7.1040us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006e840000  [Unified Memory Memcpy HtoD]
47.2429s  8.8960us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x20006e890000  [Unified Memory Memcpy HtoD]
47.2429s  7.0720us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007e840000  [Unified Memory Memcpy HtoD]
47.2430s  8.8640us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x20007e890000  [Unified Memory Memcpy HtoD]
47.2430s  135.17us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    15   0x20008e820000  [Unified Memory GPU page faults]
47.2431s  48.096us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x20008e880000  [Unified Memory GPU page faults]
47.2432s  232.29us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    33   0x20006e900000  [Unified Memory GPU page faults]
47.2433s  4.6080us                    -               -         -         -         -  Tesla V100-SXM2         -         -          128.000000KB   0x20006e900000  [Unified Memory Memcpy HtoD]
47.2433s  3.2640us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006e920000  [Unified Memory Memcpy HtoD]
47.2433s  4.8960us                    -               -         -         -         -  Tesla V100-SXM2         -         -          128.000000KB   0x20006e930000  [Unified Memory Memcpy HtoD]
47.2433s  12.672us                    -               -         -         -         -  Tesla V100-SXM2         -         -          704.000000KB   0x20006e950000  [Unified Memory Memcpy HtoD]
47.2434s  4.2880us                    -               -         -         -         -  Tesla V100-SXM2         -         -          128.000000KB   0x20007e900000  [Unified Memory Memcpy HtoD]
47.2434s  4.4800us                    -               -         -         -         -  Tesla V100-SXM2         -         -          128.000000KB   0x20007e920000  [Unified Memory Memcpy HtoD]
47.2434s  3.2320us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007e940000  [Unified Memory Memcpy HtoD]
47.2434s  12.576us                    -               -         -         -         -  Tesla V100-SXM2         -         -          704.000000KB   0x20007e950000  [Unified Memory Memcpy HtoD]
47.2434s  62.528us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    15   0x20008e900000  [Unified Memory GPU page faults]
47.2435s  235.10us                    -               -         -         -         -  Tesla V100-SXM2         -         -                   215   0x20006ea00000  [Unified Memory GPU page faults]
47.2436s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006ea00000  [Unified Memory Memcpy HtoD]
47.2437s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007ea00000  [Unified Memory Memcpy HtoD]
47.2437s  265.06us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    16   0x20006ea10000  [Unified Memory GPU page faults]
47.2439s  7.9040us                    -               -         -         -         -  Tesla V100-SXM2         -         -          384.000000KB   0x20006ea10000  [Unified Memory Memcpy HtoD]
47.2439s  3.8080us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006ea70000  [Unified Memory Memcpy HtoD]
47.2440s  8.0000us                    -               -         -         -         -  Tesla V100-SXM2         -         -          384.000000KB   0x20007ea10000  [Unified Memory Memcpy HtoD]
47.2440s  3.5520us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007ea70000  [Unified Memory Memcpy HtoD]
47.2440s  126.30us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     9   0x20008ea00000  [Unified Memory GPU page faults]
47.2441s  245.41us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    15   0x20006ea80000  [Unified Memory GPU page faults]
47.2443s  7.0080us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006ea80000  [Unified Memory Memcpy HtoD]
47.2443s  5.3760us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006ead0000  [Unified Memory Memcpy HtoD]
47.2443s  7.0400us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007ea80000  [Unified Memory Memcpy HtoD]
47.2443s  5.3760us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20007ead0000  [Unified Memory Memcpy HtoD]
47.2444s  126.05us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    62   0x20008ea80000  [Unified Memory GPU page faults]
47.2445s  285.34us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    25   0x20006eb00000  [Unified Memory GPU page faults]
47.2447s  5.2480us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006eb00000  [Unified Memory Memcpy HtoD]
47.2447s  14.560us                    -               -         -         -         -  Tesla V100-SXM2         -         -          832.000000KB   0x20006eb30000  [Unified Memory Memcpy HtoD]
47.2447s  5.2160us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20007eb00000  [Unified Memory Memcpy HtoD]
47.2448s  14.976us                    -               -         -         -         -  Tesla V100-SXM2         -         -          832.000000KB   0x20007eb30000  [Unified Memory Memcpy HtoD]
47.2448s  53.440us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    21   0x20008eb00000  [Unified Memory GPU page faults]
47.2448s  277.47us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    11   0x20006ec00000  [Unified Memory GPU page faults]
47.2450s  8.8640us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006ec00000  [Unified Memory Memcpy HtoD]
47.2450s  5.4400us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006ec50000  [Unified Memory Memcpy HtoD]
47.2451s  7.1360us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007ec00000  [Unified Memory Memcpy HtoD]
47.2451s  5.5040us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20007ec50000  [Unified Memory Memcpy HtoD]
47.2451s  180.51us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    91   0x20008ec00000  [Unified Memory GPU page faults]
47.2453s  199.62us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x20006ec80000  [Unified Memory GPU page faults]
47.2454s  5.2480us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006ec80000  [Unified Memory Memcpy HtoD]
47.2454s  7.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006ecb0000  [Unified Memory Memcpy HtoD]
47.2455s  5.3760us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20007ec80000  [Unified Memory Memcpy HtoD]
47.2455s  7.2000us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007ecb0000  [Unified Memory Memcpy HtoD]
47.2455s  105.82us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x20008ec40000  [Unified Memory GPU page faults]
47.2456s  209.06us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    97   0x20006ed00000  [Unified Memory GPU page faults]
47.2457s  3.0720us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006ed00000  [Unified Memory Memcpy HtoD]
47.2457s  16.704us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x20006ed10000  [Unified Memory Memcpy HtoD]
47.2458s  3.3920us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007ed00000  [Unified Memory Memcpy HtoD]
47.2458s  16.992us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x20007ed10000  [Unified Memory Memcpy HtoD]
47.2458s  174.24us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    17   0x20008ed00000  [Unified Memory GPU page faults]
47.2460s  264.90us                    -               -         -         -         -  Tesla V100-SXM2         -         -                   162   0x20006ee10000  [Unified Memory GPU page faults]
47.2462s  4.5120us                    -               -         -         -         -  Tesla V100-SXM2         -         -          128.000000KB   0x20006ee10000  [Unified Memory Memcpy HtoD]
47.2463s  4.3200us                    -               -         -         -         -  Tesla V100-SXM2         -         -          128.000000KB   0x20007ee10000  [Unified Memory Memcpy HtoD]
47.2463s  231.33us                    -               -         -         -         -  Tesla V100-SXM2         -         -                   171   0x20006ee00000  [Unified Memory GPU page faults]
47.2464s  3.3920us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006ee00000  [Unified Memory Memcpy HtoD]
47.2464s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006ee30000  [Unified Memory Memcpy HtoD]
47.2465s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007ee00000  [Unified Memory Memcpy HtoD]
47.2465s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007ee30000  [Unified Memory Memcpy HtoD]
47.2465s  148.80us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    49   0x20008ee00000  [Unified Memory GPU page faults]
47.2467s  273.28us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    30   0x20006ee40000  [Unified Memory GPU page faults]
47.2468s  7.1040us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006ee40000  [Unified Memory Memcpy HtoD]
47.2468s  9.0880us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x20006ee90000  [Unified Memory Memcpy HtoD]
47.2469s  7.0400us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007ee40000  [Unified Memory Memcpy HtoD]
47.2469s  9.3440us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x20007ee90000  [Unified Memory Memcpy HtoD]
47.2470s  148.58us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    19   0x20008ee20000  [Unified Memory GPU page faults]
47.2471s  58.720us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     9   0x20008ee80000  [Unified Memory GPU page faults]
47.2472s  231.81us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     5   0x20006ef00000  [Unified Memory GPU page faults]
47.2473s  4.6080us                    -               -         -         -         -  Tesla V100-SXM2         -         -          128.000000KB   0x20006ef00000  [Unified Memory Memcpy HtoD]
47.2473s  3.4240us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006ef20000  [Unified Memory Memcpy HtoD]
47.2473s  4.5440us                    -               -         -         -         -  Tesla V100-SXM2         -         -          128.000000KB   0x20006ef30000  [Unified Memory Memcpy HtoD]
47.2473s  12.672us                    -               -         -         -         -  Tesla V100-SXM2         -         -          704.000000KB   0x20006ef50000  [Unified Memory Memcpy HtoD]
47.2474s  5.6320us                    -               -         -         -         -  Tesla V100-SXM2         -         -          128.000000KB   0x20007ef00000  [Unified Memory Memcpy HtoD]
47.2474s  4.0960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007ef20000  [Unified Memory Memcpy HtoD]
47.2474s  5.4400us                    -               -         -         -         -  Tesla V100-SXM2         -         -          128.000000KB   0x20007ef30000  [Unified Memory Memcpy HtoD]
47.2474s  12.736us                    -               -         -         -         -  Tesla V100-SXM2         -         -          704.000000KB   0x20007ef50000  [Unified Memory Memcpy HtoD]
47.2474s  54.624us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x20008ef00000  [Unified Memory GPU page faults]
47.2475s  245.06us                    -               -         -         -         -  Tesla V100-SXM2         -         -                   146   0x20006f000000  [Unified Memory GPU page faults]
47.2476s  3.2640us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006f000000  [Unified Memory Memcpy HtoD]
47.2477s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007f000000  [Unified Memory Memcpy HtoD]
47.2477s  52.512us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x20006f050000  [Unified Memory GPU page faults]
47.2477s  331.33us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x20006f010000  [Unified Memory GPU page faults]
47.2478s  3.1680us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006f050000  [Unified Memory Memcpy HtoD]
47.2479s  6.1120us                    -               -         -         -         -  Tesla V100-SXM2         -         -          256.000000KB   0x20006f010000  [Unified Memory Memcpy HtoD]
47.2479s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006f060000  [Unified Memory Memcpy HtoD]
47.2480s  3.2320us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006f070000  [Unified Memory Memcpy HtoD]
47.2480s  8.0640us                    -               -         -         -         -  Tesla V100-SXM2         -         -          384.000000KB   0x20007f010000  [Unified Memory Memcpy HtoD]
47.2480s  3.8720us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007f070000  [Unified Memory Memcpy HtoD]
47.2481s  135.49us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    22   0x20008f000000  [Unified Memory GPU page faults]
47.2482s  188.86us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    15   0x20006f080000  [Unified Memory GPU page faults]
47.2483s  7.0080us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006f080000  [Unified Memory Memcpy HtoD]
47.2483s  5.5040us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006f0d0000  [Unified Memory Memcpy HtoD]
47.2484s  7.2640us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007f080000  [Unified Memory Memcpy HtoD]
47.2484s  5.3440us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20007f0d0000  [Unified Memory Memcpy HtoD]
47.2484s  118.91us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    37   0x20008f080000  [Unified Memory GPU page faults]
47.2485s  283.68us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    39   0x20006f100000  [Unified Memory GPU page faults]
47.2487s  5.1520us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006f100000  [Unified Memory Memcpy HtoD]
47.2487s  14.944us                    -               -         -         -         -  Tesla V100-SXM2         -         -          832.000000KB   0x20006f130000  [Unified Memory Memcpy HtoD]
47.2488s  5.3120us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20007f100000  [Unified Memory Memcpy HtoD]
47.2488s  14.752us                    -               -         -         -         -  Tesla V100-SXM2         -         -          832.000000KB   0x20007f130000  [Unified Memory Memcpy HtoD]
47.2488s  53.792us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    37   0x20008f100000  [Unified Memory GPU page faults]
47.2489s  270.72us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x20006f200000  [Unified Memory GPU page faults]
47.2490s  7.5840us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006f200000  [Unified Memory Memcpy HtoD]
47.2490s  5.5360us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006f250000  [Unified Memory Memcpy HtoD]
47.2491s  3.6800us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007f200000  [Unified Memory Memcpy HtoD]
47.2491s  6.3360us                    -               -         -         -         -  Tesla V100-SXM2         -         -          256.000000KB   0x20007f210000  [Unified Memory Memcpy HtoD]
47.2491s  101.31us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    18   0x20008f200000  [Unified Memory GPU page faults]
47.2492s  213.50us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x20006f280000  [Unified Memory GPU page faults]
47.2493s  5.1200us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x20006f280000  [Unified Memory Memcpy HtoD]
47.2493s  7.7120us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20006f2b0000  [Unified Memory Memcpy HtoD]
47.2494s  8.0320us                    -               -         -         -         -  Tesla V100-SXM2         -         -          384.000000KB   0x20007f250000  [Unified Memory Memcpy HtoD]
47.2494s  7.2000us                    -               -         -         -         -  Tesla V100-SXM2         -         -          320.000000KB   0x20007f2b0000  [Unified Memory Memcpy HtoD]
47.2495s  110.82us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     9   0x20008f240000  [Unified Memory GPU page faults]
47.2496s  219.62us                    -               -         -         -         -  Tesla V100-SXM2         -         -                   100   0x20006f300000  [Unified Memory GPU page faults]
47.2497s  3.2000us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20006f300000  [Unified Memory Memcpy HtoD]
47.2497s  16.608us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x20006f310000  [Unified Memory Memcpy HtoD]
47.2498s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x20007f300000  [Unified Memory Memcpy HtoD]
47.2498s  16.512us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x20007f310000  [Unified Memory Memcpy HtoD]
47.2498s  176.45us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x20008f300000  [Unified Memory GPU page faults]
47.2500s  272.93us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x20006f400000  [Unified Memory GPU page faults]
