data, label, time
464,0032,0.020386
480,0032,0.021845
496,0032,0.023524
512,0032,0.025581
528,0032,0.027626
544,0032,0.029095
560,0032,0.031079
576,0032,0.033014
592,0032,0.035511
608,0032,0.037208
624,0032,0.039592
640,0032,0.042149
656,0032,0.044587
672,0032,0.047145
688,0032,0.049624
704,0032,0.052518
720,0032,0.053634
736,0032,0.058934
752,0032,0.061730
768,0032,0.065398
784,0032,0.068844
800,0032,0.072532
816,0032,0.076305
832,0032,0.080379
848,0032,0.084266
864,0032,0.088591
880,0032,0.090635
896,0032,0.096719
912,0032,0.101747
928,0032,0.106541
944,0032,0.111396
960,0032,0.116471
976,0032,0.121586
992,0032,0.124962
1008,0032,0.132248
1024,0032,0.138365
matrix4,0033,0.000106
matrix208,0033,0.013341
matrix1024,0033,0.551918
16,0033,0.000546
32,0033,0.000788
48,0033,0.001077
64,0033,0.001370
80,0033,0.001633
96,0033,0.002003
112,0033,0.002379
128,0033,0.002701
144,0033,0.003053
160,0033,0.003618
176,0033,0.003882
192,0033,0.004324
208,0033,0.004767
224,0033,0.005266
240,0033,0.005829
256,0033,0.006710
272,0033,0.007152
288,0033,0.007888
304,0033,0.008730
320,0033,0.009401
336,0033,0.010349
352,0033,0.011184
368,0033,0.012239
384,0033,0.013304
400,0033,0.014230
416,0033,0.015490
432,0033,0.016687
448,0033,0.018265
464,0033,0.020579
480,0033,0.021980
496,0033,0.023483
512,0033,0.025624
528,0033,0.027559
544,0033,0.028949
560,0033,0.030949
576,0033,0.033066
592,0033,0.035269
608,0033,0.037220
624,0033,0.039323
640,0033,0.042142
656,0033,0.044396
672,0033,0.047172
688,0033,0.049774
704,0033,0.052359
720,0033,0.055575
736,0033,0.056827
752,0033,0.061926
768,0033,0.065711
784,0033,0.068816
800,0033,0.072594
816,0033,0.076198
832,0033,0.080352
848,0033,0.084200
864,0033,0.086721
880,0033,0.092394
896,0033,0.097176
912,0033,0.101589
928,0033,0.103708
944,0033,0.111114
960,0033,0.116205
976,0033,0.122281
992,0033,0.126992
1008,0033,0.132048
1024,0033,0.138318
matrix4,0034,0.000108
matrix208,0034,0.013315
matrix1024,0034,0.549420
16,0034,0.000533
32,0034,0.000841
48,0034,0.001060
64,0034,0.001344
80,0034,0.001620
96,0034,0.001989
112,0034,0.002322
128,0034,0.002703
144,0034,0.003112
160,0034,0.003421
176,0034,0.003820
192,0034,0.004239
208,0034,0.004781
224,0034,0.005369
240,0034,0.005796
256,0034,0.006584
272,0034,0.007201
288,0034,0.007825
304,0034,0.008571
320,0034,0.009322
336,0034,0.010232
352,0034,0.011128
368,0034,0.012220
384,0034,0.013302
400,0034,0.014272
416,0034,0.015535
432,0034,0.016764
448,0034,0.018087
464,0034,0.020417
480,0034,0.022005
496,0034,0.023545
512,0034,0.025474
528,0034,0.027372
544,0034,0.029001
560,0034,0.030937
576,0034,0.033220
592,0034,0.035281
608,0034,0.037397
624,0034,0.039446
640,0034,0.041933
656,0034,0.043124
672,0034,0.047254
688,0034,0.047823
704,0034,0.052787
720,0034,0.053723
736,0034,0.059173
752,0034,0.061714
768,0034,0.066123
784,0034,0.068695
800,0034,0.072522
816,0034,0.076572
832,0034,0.080294
848,0034,0.084291
864,0034,0.088536
880,0034,0.092415
896,0034,0.097126
912,0034,0.101240
928,0034,0.106587
944,0034,0.110732
960,0034,0.116527
976,0034,0.121146
992,0034,0.126918
1008,0034,0.132449
1024,0034,0.138345
matrix4,0035,0.000099
matrix208,0035,0.009890
matrix1024,0035,0.188528
16,0035,0.000543
32,0035,0.000804
48,0035,0.001135
64,0035,0.001512
80,0035,0.001628
96,0035,0.002027
112,0035,0.002317
128,0035,0.002687
144,0035,0.003045
160,0035,0.003404
176,0035,0.003823
192,0035,0.004325
208,0035,0.004871
224,0035,0.005217
240,0035,0.005863
256,0035,0.006588
272,0035,0.007270
288,0035,0.007812
304,0035,0.008526
320,0035,0.009504
336,0035,0.010249
352,0035,0.011027
368,0035,0.012167
384,0035,0.013272
400,0035,0.014426
416,0035,0.015512
432,0035,0.016764
448,0035,0.018006
464,0035,0.020322
480,0035,0.022052
496,0035,0.023588
512,0035,0.025497
528,0035,0.027911
544,0035,0.029106
560,0035,0.030928
576,0035,0.033465
592,0035,0.035077
608,0035,0.037701
624,0035,0.039432
640,0035,0.042103
656,0035,0.044904
672,0035,0.047212
688,0035,0.047810
704,0035,0.052898
720,0035,0.055422
736,0035,0.058729
752,0035,0.061921
768,0035,0.065283
784,0035,0.068806
800,0035,0.073195
816,0035,0.076195
832,0035,0.080353
848,0035,0.082454
864,0035,0.088452
880,0035,0.092679
896,0035,0.097128
912,0035,0.101704
928,0035,0.106493
944,0035,0.111444
960,0035,0.116311
976,0035,0.121410
992,0035,0.124309
1008,0035,0.132469
1024,0035,0.138013
matrix4,0040,0.000192
matrix208,0040,0.009987
matrix1024,0040,0.188697
16,0040,0.000536
32,0040,0.000835
48,0040,0.001073
64,0040,0.001347
80,0040,0.001731
96,0040,0.001967
112,0040,0.002306
128,0040,0.002662
144,0040,0.003068
160,0040,0.003503
176,0040,0.003809
192,0040,0.004369
208,0040,0.004808
224,0040,0.005289
240,0040,0.005799
256,0040,0.006531
272,0040,0.007212
288,0040,0.007959
304,0040,0.008514
320,0040,0.009525
336,0040,0.010102
352,0040,0.011131
368,0040,0.012241
384,0040,0.013513
400,0040,0.014269
416,0040,0.015551
432,0040,0.016627
448,0040,0.017921
464,0040,0.020396
480,0040,0.020630
496,0040,0.023795
512,0040,0.026029
528,0040,0.027713
544,0040,0.028996
560,0040,0.030975
576,0040,0.033302
592,0040,0.035070
608,0040,0.037631
624,0040,0.039845
640,0040,0.042113
656,0040,0.044272
672,0040,0.047312
688,0040,0.049853
704,0040,0.052721
720,0040,0.055637
736,0040,0.059047
752,0040,0.061947
768,0040,0.065503
784,0040,0.066491
800,0040,0.072706
816,0040,0.076234
832,0040,0.080002
848,0040,0.084263
864,0040,0.088329
880,0040,0.092703
896,0040,0.097346
912,0040,0.101505
928,0040,0.104250
944,0040,0.110994
960,0040,0.116258
976,0040,0.121586
992,0040,0.127214
1008,0040,0.129680
1024,0040,0.138300
matrix4,0041,0.000372
matrix208,0041,0.006172
matrix1024,0041,0.207074
16,0041,0.000542
32,0041,0.000850
48,0041,0.001071
64,0041,0.001367
80,0041,0.001622
96,0041,0.002009
112,0041,0.002469
128,0041,0.002658
144,0041,0.003045
160,0041,0.003420
176,0041,0.003899
192,0041,0.004272
208,0041,0.004906
224,0041,0.005295
240,0041,0.005900
256,0041,0.006493
272,0041,0.007397
288,0041,0.007898
304,0041,0.008554
320,0041,0.009483
336,0041,0.010149
352,0041,0.011087
368,0041,0.012139
384,0041,0.013451
400,0041,0.014285
416,0041,0.015519
432,0041,0.016598
448,0041,0.018057
464,0041,0.020530
480,0041,0.022241
496,0041,0.023631
512,0041,0.025708
528,0041,0.026988
544,0041,0.029163
560,0041,0.030913
576,0041,0.033220
592,0041,0.035189
608,0041,0.037600
624,0041,0.039683
640,0041,0.040921
656,0041,0.044659
672,0041,0.047090
688,0041,0.049837
704,0041,0.052800
720,0041,0.055565
736,0041,0.059310
752,0041,0.062159
768,0041,0.065593
784,0041,0.067413
800,0041,0.070345
816,0041,0.076344
832,0041,0.080023
848,0041,0.084064
864,0041,0.088463
880,0041,0.092564
896,0041,0.097168
912,0041,0.101416
928,0041,0.104655
944,0041,0.111123
960,0041,0.116398
976,0041,0.121975
992,0041,0.126925
1008,0041,0.132549
1024,0041,0.138616
matrix4,0042,0.000326
matrix208,0042,0.004823
matrix1024,0042,0.188712
16,0042,0.000530
32,0042,0.000818
48,0042,0.001111
64,0042,0.001335
80,0042,0.001714
96,0042,0.001960
112,0042,0.002298
128,0042,0.002711
144,0042,0.003029
160,0042,0.003390
176,0042,0.003844
192,0042,0.004352
208,0042,0.004847
224,0042,0.005269
240,0042,0.005839
256,0042,0.006572
272,0042,0.007279
288,0042,0.007907
304,0042,0.008658
320,0042,0.009312
336,0042,0.010107
352,0042,0.011159
368,0042,0.012148
384,0042,0.013140
400,0042,0.014261
416,0042,0.015440
432,0042,0.016851
448,0042,0.018092
464,0042,0.020371
480,0042,0.022398
496,0042,0.023741
512,0042,0.025501
528,0042,0.027488
544,0042,0.028966
560,0042,0.030954
576,0042,0.033195
592,0042,0.035199
608,0042,0.037462
624,0042,0.039785
640,0042,0.040554
656,0042,0.044067
672,0042,0.046860
688,0042,0.049951
704,0042,0.052595
720,0042,0.055611
736,0042,0.059009
752,0042,0.062030
768,0042,0.065801
784,0042,0.068698
800,0042,0.072709
816,0042,0.076126
832,0042,0.079842
848,0042,0.084119
864,0042,0.088228
880,0042,0.092479
896,0042,0.097253
912,0042,0.101867
928,0042,0.106689
944,0042,0.111395
960,0042,0.116797
976,0042,0.121751
992,0042,0.127204
1008,0042,0.133071
1024,0042,0.139029
matrix4,0043,0.000105
matrix208,0043,0.013181
matrix1024,0043,0.551527
16,0043,0.000552
32,0043,0.000834
48,0043,0.001065
64,0043,0.001389
80,0043,0.001686
96,0043,0.001952
112,0043,0.002317
128,0043,0.002707
144,0043,0.003063
160,0043,0.003418
176,0043,0.003831
192,0043,0.004405
208,0043,0.004822
224,0043,0.005289
240,0043,0.005902
256,0043,0.006740
272,0043,0.007089
288,0043,0.007808
304,0043,0.008478
320,0043,0.009367
336,0043,0.010188
352,0043,0.011070
368,0043,0.012324
384,0043,0.013293
400,0043,0.014543
416,0043,0.015501
432,0043,0.016782
448,0043,0.018014
464,0043,0.020334
480,0043,0.022175
496,0043,0.023665
512,0043,0.025721
528,0043,0.027624
544,0043,0.028344
560,0043,0.031053
576,0043,0.033127
592,0043,0.035297
608,0043,0.035805
624,0043,0.040120
640,0043,0.042300
656,0043,0.044708
672,0043,0.047341
688,0043,0.050279
704,0043,0.052503
720,0043,0.055451
736,0043,0.059102
752,0043,0.061524
768,0043,0.065335
784,0043,0.068754
800,0043,0.072569
816,0043,0.076278
832,0043,0.080171
848,0043,0.083813
864,0043,0.088571
880,0043,0.092645
896,0043,0.097166
912,0043,0.101625
928,0043,0.107852
944,0043,0.111349
960,0043,0.116481
976,0043,0.121324
992,0043,0.127325
1008,0043,0.132460
1024,0043,0.138455
matrix4,0044,0.000196
matrix208,0044,0.014049
matrix1024,0044,0.562940
16,0044,0.000540
32,0044,0.000832
48,0044,0.001076
64,0044,0.001379
80,0044,0.001693
96,0044,0.001997
112,0044,0.002284
128,0044,0.002785
144,0044,0.003191
160,0044,0.003458
176,0044,0.003844
192,0044,0.004368
208,0044,0.004885
224,0044,0.005290
240,0044,0.006024
256,0044,0.006524
272,0044,0.007175
288,0044,0.007821
304,0044,0.008482
320,0044,0.009362
336,0044,0.010248
352,0044,0.011034
368,0044,0.012472
384,0044,0.013313
400,0044,0.014317
416,0044,0.015483
432,0044,0.016653
448,0044,0.018036
464,0044,0.020275
480,0044,0.022003
496,0044,0.023428
512,0044,0.025321
528,0044,0.027546
544,0044,0.028657
560,0044,0.031075
576,0044,0.033392
592,0044,0.035318
608,0044,0.037539
624,0044,0.037909
640,0044,0.042031
656,0044,0.044495
672,0044,0.047201
688,0044,0.047478
704,0044,0.052673
720,0044,0.055617
736,0044,0.059048
752,0044,0.062059
768,0044,0.065191
784,0044,0.067869
800,0044,0.072802
816,0044,0.075889
832,0044,0.080569
848,0044,0.081780
864,0044,0.088542
880,0044,0.092633
896,0044,0.097111
912,0044,0.099891
928,0044,0.106341
944,0044,0.111158
960,0044,0.116523
976,0044,0.121518
992,0044,0.125102
1008,0044,0.132541
1024,0044,0.138294
matrix4,0045,0.000196
matrix208,0045,0.009989
matrix1024,0045,0.188342
16,0045,0.000560
32,0045,0.000811
48,0045,0.001107
64,0045,0.001365
80,0045,0.001629
96,0045,0.001992
112,0045,0.002279
128,0045,0.002651
144,0045,0.003007
160,0045,0.003499
176,0045,0.003895
192,0045,0.004316
208,0045,0.004805
224,0045,0.005325
240,0045,0.005857
256,0045,0.006500
272,0045,0.007133
288,0045,0.008084
304,0045,0.008496
320,0045,0.009522
336,0045,0.009943
352,0045,0.011154
368,0045,0.012169
384,0045,0.013400
400,0045,0.014260
416,0045,0.015461
432,0045,0.016808
448,0045,0.018052
464,0045,0.019308
480,0045,0.022141
496,0045,0.023505
512,0045,0.025439
528,0045,0.027561
544,0045,0.029060
560,0045,0.031056
576,0045,0.033384
592,0045,0.035303
608,0045,0.037553
624,0045,0.039538
640,0045,0.042045
656,0045,0.044317
672,0045,0.047175
688,0045,0.047889
704,0045,0.051489
720,0045,0.055397
736,0045,0.058551
752,0045,0.061899
768,0045,0.065571
784,0045,0.068459
800,0045,0.072456
816,0045,0.076240
832,0045,0.080378
848,0045,0.084047
864,0045,0.088582
880,0045,0.092649
896,0045,0.097287
912,0045,0.101647
928,0045,0.106446
944,0045,0.111275
960,0045,0.115367
976,0045,0.121373
992,0045,0.127097
1008,0045,0.132340
1024,0045,0.139074
matrix4,0050,0.000330
matrix208,0050,0.004731
matrix1024,0050,0.138127
16,0050,0.000529
32,0050,0.000777
48,0050,0.001082
64,0050,0.001370
80,0050,0.001625
96,0050,0.002039
112,0050,0.002311
128,0050,0.002649
144,0050,0.003074
160,0050,0.003405
176,0050,0.003770
192,0050,0.004361
208,0050,0.004901
224,0050,0.005245
240,0050,0.005877
256,0050,0.006563
272,0050,0.007242
288,0050,0.007879
304,0050,0.008701
320,0050,0.009300
336,0050,0.010132
352,0050,0.011029
368,0050,0.012366
384,0050,0.013326
400,0050,0.014248
416,0050,0.015687
432,0050,0.016691
448,0050,0.018034
464,0050,0.020895
480,0050,0.022019
496,0050,0.023232
512,0050,0.025717
528,0050,0.027291
544,0050,0.028967
560,0050,0.031048
576,0050,0.033108
592,0050,0.035251
608,0050,0.037300
624,0050,0.037914
640,0050,0.042069
656,0050,0.044413
672,0050,0.046876
688,0050,0.050144
704,0050,0.051284
720,0050,0.055365
736,0050,0.058914
752,0050,0.061886
768,0050,0.065017
784,0050,0.068823
800,0050,0.072373
816,0050,0.075960
832,0050,0.078096
848,0050,0.084029
864,0050,0.088308
880,0050,0.092468
896,0050,0.096868
912,0050,0.101436
928,0050,0.106263
944,0050,0.111412
960,0050,0.114755
976,0050,0.121370
992,0050,0.127093
1008,0050,0.132108
1024,0050,0.138417
matrix4,0051,0.000345
matrix208,0051,0.006249
matrix1024,0051,0.155371
16,0051,0.000576
32,0051,0.000819
48,0051,0.001061
64,0051,0.001360
80,0051,0.001714
96,0051,0.002023
112,0051,0.002301
128,0051,0.002757
144,0051,0.003077
160,0051,0.003432
176,0051,0.003856
192,0051,0.004419
208,0051,0.004789
224,0051,0.005239
240,0051,0.005842
256,0051,0.006614
272,0051,0.007219
288,0051,0.007871
304,0051,0.008593
320,0051,0.009409
336,0051,0.010092
352,0051,0.011109
368,0051,0.012211
384,0051,0.013252
400,0051,0.014398
416,0051,0.015564
432,0051,0.016673
448,0051,0.018036
464,0051,0.020546
480,0051,0.021958
496,0051,0.023506
512,0051,0.025600
528,0051,0.027810
544,0051,0.028859
560,0051,0.031156
576,0051,0.033219
592,0051,0.034864
608,0051,0.037381
624,0051,0.039663
640,0051,0.041939
656,0051,0.045061
672,0051,0.047324
688,0051,0.049753
704,0051,0.052671
720,0051,0.055551
736,0051,0.058542
752,0051,0.061779
768,0051,0.065341
784,0051,0.068744
800,0051,0.072663
816,0051,0.076227
832,0051,0.080090
848,0051,0.084274
864,0051,0.088994
880,0051,0.089905
896,0051,0.097080
912,0051,0.101864
928,0051,0.106320
944,0051,0.111276
960,0051,0.116384
976,0051,0.122047
992,0051,0.127420
1008,0051,0.132292
1024,0051,0.138097
matrix4,0052,0.000349
matrix208,0052,0.004980
matrix1024,0052,0.138275
16,0052,0.000543
32,0052,0.000801
48,0052,0.001085
64,0052,0.001369
80,0052,0.001658
96,0052,0.001996
112,0052,0.002288
128,0052,0.002665
144,0052,0.003080
160,0052,0.003438
176,0052,0.003812
192,0052,0.004257
208,0052,0.004906
224,0052,0.005359
240,0052,0.005895
256,0052,0.006544
272,0052,0.007099
288,0052,0.007876
304,0052,0.008718
320,0052,0.009368
336,0052,0.010122
352,0052,0.011113
368,0052,0.012224
384,0052,0.013362
400,0052,0.014213
416,0052,0.015534
432,0052,0.016549
448,0052,0.018351
464,0052,0.020568
480,0052,0.021969
496,0052,0.023580
512,0052,0.025503
528,0052,0.027632
544,0052,0.028899
560,0052,0.031149
576,0052,0.033376
592,0052,0.035257
608,0052,0.037389
624,0052,0.039656
640,0052,0.041884
656,0052,0.043320
672,0052,0.047041
688,0052,0.049804
704,0052,0.052453
720,0052,0.055537
736,0052,0.058844
752,0052,0.062116
768,0052,0.063383
784,0052,0.068717
800,0052,0.071580
816,0052,0.076733
832,0052,0.079915
848,0052,0.083644
864,0052,0.088244
880,0052,0.092471
896,0052,0.097094
912,0052,0.101404
928,0052,0.106610
944,0052,0.111548
960,0052,0.116067
976,0052,0.121493
992,0052,0.126917
1008,0052,0.132087
1024,0052,0.136448
matrix4,0053,0.000105
matrix208,0053,0.013599
matrix1024,0053,0.522387
16,0053,0.000539
32,0053,0.000844
48,0053,0.001076
64,0053,0.001350
80,0053,0.001655
96,0053,0.001976
112,0053,0.002282
128,0053,0.002641
144,0053,0.003068
160,0053,0.003419
176,0053,0.003843
192,0053,0.004288
208,0053,0.004971
224,0053,0.005263
240,0053,0.005799
256,0053,0.006550
272,0053,0.007164
288,0053,0.007789
304,0053,0.008603
320,0053,0.009414
336,0053,0.010166
352,0053,0.011073
368,0053,0.012138
384,0053,0.013411
400,0053,0.014536
416,0053,0.015502
432,0053,0.016752
448,0053,0.018013
464,0053,0.020430
480,0053,0.021994
496,0053,0.023432
512,0053,0.025693
528,0053,0.027601
544,0053,0.029252
560,0053,0.030850
576,0053,0.033361
592,0053,0.035273
608,0053,0.037324
624,0053,0.040096
640,0053,0.041518
656,0053,0.042680
672,0053,0.047039
688,0053,0.049162
704,0053,0.052703
720,0053,0.055535
736,0053,0.056797
752,0053,0.062059
768,0053,0.065557
784,0053,0.068669
800,0053,0.072487
816,0053,0.075876
832,0053,0.080207
848,0053,0.082114
864,0053,0.086359
880,0053,0.092450
896,0053,0.097175
912,0053,0.099494
928,0053,0.106313
944,0053,0.111082
960,0053,0.116041
976,0053,0.121403
992,0053,0.127098
1008,0053,0.132436
1024,0053,0.138159
matrix4,0054,0.000230
matrix208,0054,0.014005
matrix1024,0054,0.522619
16,0054,0.000544
32,0054,0.000884
48,0054,0.001072
64,0054,0.001371
80,0054,0.001645
96,0054,0.002136
112,0054,0.002273
128,0054,0.002659
144,0054,0.002998
160,0054,0.003499
176,0054,0.004061
192,0054,0.004302
208,0054,0.004725
224,0054,0.005273
240,0054,0.005884
256,0054,0.006521
272,0054,0.007223
288,0054,0.007805
304,0054,0.008528
320,0054,0.009334
336,0054,0.010347
352,0054,0.011174
368,0054,0.012248
384,0054,0.013197
400,0054,0.014302
416,0054,0.015696
432,0054,0.016702
448,0054,0.017982
464,0054,0.020629
480,0054,0.022428
496,0054,0.023365
512,0054,0.025783
528,0054,0.027490
544,0054,0.028925
560,0054,0.031141
576,0054,0.033412
592,0054,0.035437
608,0054,0.037600
624,0054,0.039795
640,0054,0.041947
656,0054,0.044456
672,0054,0.047184
688,0054,0.049890
704,0054,0.052621
720,0054,0.055453
736,0054,0.058724
752,0054,0.061657
768,0054,0.065202
784,0054,0.069072
800,0054,0.072261
816,0054,0.076196
832,0054,0.079952
848,0054,0.084223
864,0054,0.088283
880,0054,0.092454
896,0054,0.097043
912,0054,0.101270
928,0054,0.104357
944,0054,0.111674
960,0054,0.116556
976,0054,0.121476
992,0054,0.126977
1008,0054,0.132477
1024,0054,0.138311
matrix4,0055,0.000332
matrix208,0055,0.004813
matrix1024,0055,0.138326
16,0055,0.000535
32,0055,0.000830
48,0055,0.001072
64,0055,0.001353
80,0055,0.001621
96,0055,0.002057
112,0055,0.002316
128,0055,0.002665
144,0055,0.003034
160,0055,0.003431
176,0055,0.003806
192,0055,0.004367
208,0055,0.004806
224,0055,0.005269
240,0055,0.005805
256,0055,0.006540
272,0055,0.007207
288,0055,0.007816
304,0055,0.008499
320,0055,0.009354
336,0055,0.010146
352,0055,0.011231
368,0055,0.012130
384,0055,0.013219
400,0055,0.014324
416,0055,0.015440
432,0055,0.016673
448,0055,0.017952
464,0055,0.020370
480,0055,0.021947
496,0055,0.023794
512,0055,0.025866
528,0055,0.027491
544,0055,0.029080
560,0055,0.030996
576,0055,0.033353
592,0055,0.035239
608,0055,0.037089
624,0055,0.039636
640,0055,0.042049
656,0055,0.044353
672,0055,0.047403
688,0055,0.049723
704,0055,0.052745
720,0055,0.055630
736,0055,0.058795
752,0055,0.062195
768,0055,0.065391
784,0055,0.068747
800,0055,0.072310
816,0055,0.076247
832,0055,0.080064
848,0055,0.084273
864,0055,0.088076
880,0055,0.092464
896,0055,0.097028
912,0055,0.101390
928,0055,0.106415
944,0055,0.111509
960,0055,0.116300
976,0055,0.121465
992,0055,0.127095
1008,0055,0.132238
1024,0055,0.138582
matrix4,0100,0.000345
matrix208,0100,0.139503
matrix1024,0100,95.269531
16,0100,0.000533
32,0100,0.000833
48,0100,0.001083
64,0100,0.001398
80,0100,0.001788
96,0100,0.002118
112,0100,0.002289
128,0100,0.002759
144,0100,0.003258
160,0100,0.003626
176,0100,0.003895
192,0100,0.004477
208,0100,0.004991
224,0100,0.005434
240,0100,0.005783
256,0100,0.006625
272,0100,0.007168
288,0100,0.007933
304,0100,0.008694
320,0100,0.009359
336,0100,0.010142
352,0100,0.011048
368,0100,0.012232
384,0100,0.013310
400,0100,0.014243
416,0100,0.015693
432,0100,0.016829
448,0100,0.018178
464,0100,0.020362
480,0100,0.022104
496,0100,0.023515
512,0100,0.025749
528,0100,0.027675
544,0100,0.029340
560,0100,0.031020
576,0100,0.033336
592,0100,0.035117
608,0100,0.037634
624,0100,0.039861
640,0100,0.042105
656,0100,0.044824
672,0100,0.047381
688,0100,0.049733
704,0100,0.053009
720,0100,0.055773
736,0100,0.058912
752,0100,0.062027
768,0100,0.065577
784,0100,0.068837
800,0100,0.072586
816,0100,0.076292
832,0100,0.080416
848,0100,0.081819
864,0100,0.088900
880,0100,0.092456
896,0100,0.097052
912,0100,0.101531
928,0100,0.106777
