Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,label
gaussian,640,m,2,Fan1,733146067.42,4.58,6259,1098607209.74,4.58,5696,0.64,63.74,0.07,40.36,0.22,0.0,0.23,5.75,5.75,34365168539.33,0.47,4.58,51.26,0.07,1.4,2.82,0.09,93.75,1,0.06,6.25,29.06,31.72,48.1,45.15,45.15,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.98,17.15,64,100,111,0x200060200000,0x200060390000,1638400,6,46,2048.0,0.0,0.0,0
gaussian,640,a,0,Fan2,862190508.94,10.04,59933,1285974753.55,11.91,46528,11.91,50034.43,4.37,10.64,0.21,0.17,0.21,5.23,5.23,88653370013.76,11.91,11.78,90.7,3.71,51.8,1.39,0.07,93.2,1,0.07,6.8,14.49,15.94,20.52,20.48,20.48,2613.05,836176,2617.82,837704,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.07,6.35,32,50,111,0x200060000000,0x200060190000,1638400,17,19,2048.0,1664.0,0.0,6
gaussian,640,b,1,Fan2,862190508.94,10.04,59933,1285974753.55,11.91,46528,11.91,50034.43,4.37,10.64,0.21,0.17,0.21,5.23,5.23,88653370013.76,11.91,11.78,90.7,3.71,51.8,1.39,0.07,93.2,1,0.07,6.8,14.49,15.94,20.52,20.48,20.48,2613.05,836176,2617.82,837704,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.07,6.35,32,50,111,0x200060190000,0x200060190a00,2560,1,0,448.0,64.0,0.0,0
gaussian,640,m,2,Fan2,862190508.94,10.04,59933,1285974753.55,11.91,46528,11.91,50034.43,4.37,10.64,0.21,0.17,0.21,5.23,5.23,88653370013.76,11.91,11.78,90.7,3.71,51.8,1.39,0.07,93.2,1,0.07,6.8,14.49,15.94,20.52,20.48,20.48,2613.05,836176,2617.82,837704,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.07,6.35,32,50,111,0x200060200000,0x200060390000,1638400,6,46,2048.0,0.0,0.0,0
gaussian,640,a,0,Fan1,738764044.94,4.51,6258,1098402387.64,4.51,5696,0.64,64.95,0.07,39.55,0.21,0.0,0.23,5.64,5.64,34084269662.92,0.47,4.51,51.26,0.07,1.4,2.98,0.09,93.76,1,0.06,6.24,29.03,31.68,50.86,47.73,47.73,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.7,16.72,64,100,111,0x200060000000,0x200060190000,1638400,17,19,2048.0,1664.0,0.0,0
gaussian,640,b,1,Fan1,738764044.94,4.51,6258,1098402387.64,4.51,5696,0.64,64.95,0.07,39.55,0.21,0.0,0.23,5.64,5.64,34084269662.92,0.47,4.51,51.26,0.07,1.4,2.98,0.09,93.76,1,0.06,6.24,29.03,31.68,50.86,47.73,47.73,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.7,16.72,64,100,111,0x200060190000,0x200060190a00,2560,1,0,448.0,64.0,0.0,1
gaussian,640,m,2,Fan1,738764044.94,4.51,6258,1098402387.64,4.51,5696,0.64,64.95,0.07,39.55,0.21,0.0,0.23,5.64,5.64,34084269662.92,0.47,4.51,51.26,0.07,1.4,2.98,0.09,93.76,1,0.06,6.24,29.03,31.68,50.86,47.73,47.73,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.7,16.72,64,100,111,0x200060200000,0x200060390000,1638400,6,46,2048.0,0.0,0.0,0
gaussian,640,a,0,Fan2,861607142.86,10.06,59985,1286061269.46,10.32,46592,10.32,49094.47,4.36,10.45,0.21,0.17,0.21,5.32,5.32,88756181318.68,10.32,10.06,89.74,3.69,54.93,1.28,0.07,93.14,1,0.07,6.86,14.51,15.96,18.67,18.63,18.63,2604.66,833490,2610.09,835230,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.14,6.46,32,50,111,0x200060000000,0x200060190000,1638400,17,19,2048.0,1664.0,0.0,6
gaussian,640,b,1,Fan2,861607142.86,10.06,59985,1286061269.46,10.32,46592,10.32,49094.47,4.36,10.45,0.21,0.17,0.21,5.32,5.32,88756181318.68,10.32,10.06,89.74,3.69,54.93,1.28,0.07,93.14,1,0.07,6.86,14.51,15.96,18.67,18.63,18.63,2604.66,833490,2610.09,835230,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.14,6.46,32,50,111,0x200060190000,0x200060190a00,2560,1,0,448.0,64.0,0.0,0
gaussian,640,m,2,Fan2,861607142.86,10.06,59985,1286061269.46,10.32,46592,10.32,49094.47,4.36,10.45,0.21,0.17,0.21,5.32,5.32,88756181318.68,10.32,10.06,89.74,3.69,54.93,1.28,0.07,93.14,1,0.07,6.86,14.51,15.96,18.67,18.63,18.63,2604.66,833490,2610.09,835230,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.14,6.46,32,50,111,0x200060200000,0x200060390000,1638400,6,46,2048.0,0.0,0.0,0
gaussian,640,a,0,Fan1,766522988.51,4.44,6404,1149874281.61,4.44,5568,0.62,67.47,0.07,38.01,0.2,0.0,0.22,5.43,5.43,34833333333.33,0.46,4.44,51.26,0.07,1.41,2.8,0.09,93.87,1,0.06,6.13,29.0,31.65,48.61,45.62,45.62,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.71,16.73,64,100,111,0x200060000000,0x200060190000,1638400,17,19,2048.0,1664.0,0.0,0
gaussian,640,b,1,Fan1,766522988.51,4.44,6404,1149874281.61,4.44,5568,0.62,67.47,0.07,38.01,0.2,0.0,0.22,5.43,5.43,34833333333.33,0.46,4.44,51.26,0.07,1.41,2.8,0.09,93.87,1,0.06,6.13,29.0,31.65,48.61,45.62,45.62,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.71,16.73,64,100,111,0x200060190000,0x200060190a00,2560,1,0,448.0,64.0,0.0,1
gaussian,640,m,2,Fan1,766522988.51,4.44,6404,1149874281.61,4.44,5568,0.62,67.47,0.07,38.01,0.2,0.0,0.22,5.43,5.43,34833333333.33,0.46,4.44,51.26,0.07,1.41,2.8,0.09,93.87,1,0.06,6.13,29.0,31.65,48.61,45.62,45.62,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.71,16.73,64,100,111,0x200060200000,0x200060390000,1638400,6,46,2048.0,0.0,0.0,0
gaussian,640,a,0,Fan2,860520904.73,10.07,60020,1283920207.9,13.6,46688,13.6,48543.81,4.35,10.9,0.21,0.17,0.21,5.37,5.37,88694996573.0,13.6,11.64,92.69,3.69,54.94,1.32,0.07,93.17,1,0.07,6.83,14.48,15.93,19.39,19.36,19.36,2604.66,833490,2608.72,834789,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.49,7.02,32,50,111,0x200060000000,0x200060190000,1638400,17,19,2048.0,1664.0,0.0,6
gaussian,640,b,1,Fan2,860520904.73,10.07,60020,1283920207.9,13.6,46688,13.6,48543.81,4.35,10.9,0.21,0.17,0.21,5.37,5.37,88694996573.0,13.6,11.64,92.69,3.69,54.94,1.32,0.07,93.17,1,0.07,6.83,14.48,15.93,19.39,19.36,19.36,2604.66,833490,2608.72,834789,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.49,7.02,32,50,111,0x200060190000,0x200060190a00,2560,1,0,448.0,64.0,0.0,0
gaussian,640,m,2,Fan2,860520904.73,10.07,60020,1283920207.9,13.6,46688,13.6,48543.81,4.35,10.9,0.21,0.17,0.21,5.37,5.37,88694996573.0,13.6,11.64,92.69,3.69,54.94,1.32,0.07,93.17,1,0.07,6.83,14.48,15.93,19.39,19.36,19.36,2604.66,833490,2608.72,834789,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.49,7.02,32,50,111,0x200060200000,0x200060390000,1638400,6,46,2048.0,0.0,0.0,0
gaussian,640,a,0,Fan1,755747126.44,4.47,6265,1125000000.0,4.47,5568,0.64,65.17,0.07,39.3,0.21,0.0,0.22,5.62,5.62,34614942528.74,0.47,4.47,51.26,0.07,1.41,2.86,0.09,93.88,1,0.06,6.12,28.96,31.61,49.72,46.67,46.67,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.7,16.71,64,100,111,0x200060000000,0x200060190000,1638400,17,19,2048.0,1664.0,0.0,0
gaussian,640,b,1,Fan1,755747126.44,4.47,6265,1125000000.0,4.47,5568,0.64,65.17,0.07,39.3,0.21,0.0,0.22,5.62,5.62,34614942528.74,0.47,4.47,51.26,0.07,1.41,2.86,0.09,93.88,1,0.06,6.12,28.96,31.61,49.72,46.67,46.67,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.7,16.71,64,100,111,0x200060190000,0x200060190a00,2560,1,0,448.0,64.0,0.0,1
gaussian,640,m,2,Fan1,755747126.44,4.47,6265,1125000000.0,4.47,5568,0.64,65.17,0.07,39.3,0.21,0.0,0.22,5.62,5.62,34614942528.74,0.47,4.47,51.26,0.07,1.41,2.86,0.09,93.88,1,0.06,6.12,28.96,31.61,49.72,46.67,46.67,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.7,16.71,64,100,111,0x200060200000,0x200060390000,1638400,6,46,2048.0,0.0,0.0,0
gaussian,640,a,0,Fan2,859546703.3,10.05,59809,1281586252.29,13.23,46592,13.23,49404.18,4.37,10.69,0.21,0.17,0.21,5.28,5.28,88420329670.33,13.23,11.61,89.45,3.7,53.34,1.33,0.07,93.17,1,0.07,6.83,14.45,15.9,19.54,19.51,19.51,2604.66,833490,2609.49,835037,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.17,6.51,32,50,111,0x200060000000,0x200060190000,1638400,17,19,2048.0,1664.0,0.0,6
gaussian,640,b,1,Fan2,859546703.3,10.05,59809,1281586252.29,13.23,46592,13.23,49404.18,4.37,10.69,0.21,0.17,0.21,5.28,5.28,88420329670.33,13.23,11.61,89.45,3.7,53.34,1.33,0.07,93.17,1,0.07,6.83,14.45,15.9,19.54,19.51,19.51,2604.66,833490,2609.49,835037,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.17,6.51,32,50,111,0x200060190000,0x200060190a00,2560,1,0,448.0,64.0,0.0,0
gaussian,640,m,2,Fan2,859546703.3,10.05,59809,1281586252.29,13.23,46592,13.23,49404.18,4.37,10.69,0.21,0.17,0.21,5.28,5.28,88420329670.33,13.23,11.61,89.45,3.7,53.34,1.33,0.07,93.17,1,0.07,6.83,14.45,15.9,19.54,19.51,19.51,2604.66,833490,2609.49,835037,16,25600,16,0,0,0,409600,10.0,32,128,32,64,4.17,6.51,32,50,111,0x200060200000,0x200060390000,1638400,6,46,2048.0,0.0,0.0,0
gaussian,640,a,0,Fan1,748554913.29,4.53,6173,1114553227.36,4.53,5536,0.65,65.26,0.07,39.19,0.21,0.0,0.22,5.61,5.61,34687861271.68,0.48,4.53,51.26,0.07,1.41,2.88,0.08,94.08,1,0.06,5.92,28.93,31.57,51.89,48.7,48.7,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.75,16.79,64,100,111,0x200060000000,0x200060190000,1638400,17,19,2048.0,1664.0,0.0,0
gaussian,640,b,1,Fan1,748554913.29,4.53,6173,1114553227.36,4.53,5536,0.65,65.26,0.07,39.19,0.21,0.0,0.22,5.61,5.61,34687861271.68,0.48,4.53,51.26,0.07,1.41,2.88,0.08,94.08,1,0.06,5.92,28.93,31.57,51.89,48.7,48.7,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.75,16.79,64,100,111,0x200060190000,0x200060190a00,2560,1,0,448.0,64.0,0.0,1
gaussian,640,m,2,Fan1,748554913.29,4.53,6173,1114553227.36,4.53,5536,0.65,65.26,0.07,39.19,0.21,0.0,0.22,5.61,5.61,34687861271.68,0.48,4.53,51.26,0.07,1.41,2.88,0.08,94.08,1,0.06,5.92,28.93,31.57,51.89,48.7,48.7,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.75,16.79,64,100,111,0x200060200000,0x200060390000,1638400,6,46,2048.0,0.0,0.0,0
gaussian,656,a,0,Fan2,863278688.52,10.08,62962,1288162568.31,16.04,48800,16.04,51159.1,4.43,11.05,0.22,0.18,0.22,5.44,5.44,89074098360.66,16.04,11.9,92.77,3.76,54.75,1.4,0.07,93.56,1,0.06,6.44,14.48,15.93,21.76,21.73,21.73,2778.26,889044,2782.33,890347,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.4,8.43,32,50,111,0x200060000000,0x2000601a4400,1721344,14,23,2048.0,1728.0,0.0,1
gaussian,656,b,1,Fan2,863278688.52,10.08,62962,1288162568.31,16.04,48800,16.04,51159.1,4.43,11.05,0.22,0.18,0.22,5.44,5.44,89074098360.66,16.04,11.9,92.77,3.76,54.75,1.4,0.07,93.56,1,0.06,6.44,14.48,15.93,21.76,21.73,21.73,2778.26,889044,2782.33,890347,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.4,8.43,32,50,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0.0,0.0,0.0,4
gaussian,656,m,2,Fan2,863278688.52,10.08,62962,1288162568.31,16.04,48800,16.04,51159.1,4.43,11.05,0.22,0.18,0.22,5.44,5.44,89074098360.66,16.04,11.9,92.77,3.76,54.75,1.4,0.07,93.56,1,0.06,6.44,14.48,15.93,21.76,21.73,21.73,2778.26,889044,2782.33,890347,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.4,8.43,32,50,111,0x200060200000,0x2000603a4400,1721344,6,38,1728.0,0.0,0.0,0
gaussian,656,a,0,Fan1,730769230.77,4.77,5910,1092147435.9,4.77,5408,0.7,59.21,0.06,44.78,0.24,0.0,0.26,6.39,6.39,35710059171.6,0.51,4.77,51.22,0.06,1.43,2.91,0.1,93.12,1,0.07,6.88,28.73,31.35,44.95,42.28,42.28,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.19,17.48,64,100,111,0x200060000000,0x2000601a4400,1721344,14,23,2048.0,1728.0,0.0,0
gaussian,656,b,1,Fan1,730769230.77,4.77,5910,1092147435.9,4.77,5408,0.7,59.21,0.06,44.78,0.24,0.0,0.26,6.39,6.39,35710059171.6,0.51,4.77,51.22,0.06,1.43,2.91,0.1,93.12,1,0.07,6.88,28.73,31.35,44.95,42.28,42.28,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.19,17.48,64,100,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0.0,0.0,0.0,1
gaussian,656,m,2,Fan1,730769230.77,4.77,5910,1092147435.9,4.77,5408,0.7,59.21,0.06,44.78,0.24,0.0,0.26,6.39,6.39,35710059171.6,0.51,4.77,51.22,0.06,1.43,2.91,0.1,93.12,1,0.07,6.88,28.73,31.35,44.95,42.28,42.28,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.19,17.48,64,100,111,0x200060200000,0x2000603a4400,1721344,6,38,1728.0,0.0,0.0,0
gaussian,656,a,0,Fan2,862295081.97,10.07,62906,1286943306.01,14.17,48800,14.17,50407.31,4.43,11.29,0.22,0.18,0.22,5.52,5.52,88942950819.67,14.17,11.9,92.79,3.76,54.8,1.35,0.06,93.62,1,0.06,6.38,14.46,15.9,21.18,21.15,21.15,2778.26,889044,2782.3,890336,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.2,8.12,32,50,111,0x200060000000,0x2000601a4400,1721344,14,23,2048.0,1728.0,0.0,1
gaussian,656,b,1,Fan2,862295081.97,10.07,62906,1286943306.01,14.17,48800,14.17,50407.31,4.43,11.29,0.22,0.18,0.22,5.52,5.52,88942950819.67,14.17,11.9,92.79,3.76,54.8,1.35,0.06,93.62,1,0.06,6.38,14.46,15.9,21.18,21.15,21.15,2778.26,889044,2782.3,890336,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.2,8.12,32,50,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0.0,0.0,0.0,4
gaussian,656,m,2,Fan2,862295081.97,10.07,62906,1286943306.01,14.17,48800,14.17,50407.31,4.43,11.29,0.22,0.18,0.22,5.52,5.52,88942950819.67,14.17,11.9,92.79,3.76,54.8,1.35,0.06,93.62,1,0.06,6.38,14.46,15.9,21.18,21.15,21.15,2778.26,889044,2782.3,890336,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.2,8.12,32,50,111,0x200060200000,0x2000603a4400,1721344,6,38,1728.0,0.0,0.0,0
gaussian,656,a,0,Fan1,745614035.09,4.64,6101,1114370126.71,4.64,5472,0.67,58.05,0.06,45.61,0.25,0.0,0.26,6.52,6.52,35397660818.71,0.49,4.64,51.22,0.06,1.43,2.83,0.09,93.33,1,0.07,6.67,28.7,31.32,45.14,42.45,42.45,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.15,17.42,64,100,111,0x200060000000,0x2000601a4400,1721344,14,23,2048.0,1728.0,0.0,0
gaussian,656,b,1,Fan1,745614035.09,4.64,6101,1114370126.71,4.64,5472,0.67,58.05,0.06,45.61,0.25,0.0,0.26,6.52,6.52,35397660818.71,0.49,4.64,51.22,0.06,1.43,2.83,0.09,93.33,1,0.07,6.67,28.7,31.32,45.14,42.45,42.45,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.15,17.42,64,100,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0.0,0.0,0.0,1
gaussian,656,m,2,Fan1,745614035.09,4.64,6101,1114370126.71,4.64,5472,0.67,58.05,0.06,45.61,0.25,0.0,0.26,6.52,6.52,35397660818.71,0.49,4.64,51.22,0.06,1.43,2.83,0.09,93.33,1,0.07,6.67,28.7,31.32,45.14,42.45,42.45,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.15,17.42,64,100,111,0x200060200000,0x2000603a4400,1721344,6,38,1728.0,0.0,0.0,0
gaussian,656,a,0,Fan2,863247863.25,10.05,62801,1287958168.97,14.94,48672,14.94,51183.29,4.42,11.01,0.22,0.18,0.22,5.41,5.41,88845496383.96,14.94,11.9,89.43,3.75,53.33,1.49,0.07,93.29,1,0.07,6.71,14.49,15.94,22.24,22.2,22.2,2766.45,885263,2770.48,886554,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.58,7.16,32,50,111,0x200060000000,0x2000601a4400,1721344,14,23,2048.0,1728.0,0.0,1
gaussian,656,b,1,Fan2,863247863.25,10.05,62801,1287958168.97,14.94,48672,14.94,51183.29,4.42,11.01,0.22,0.18,0.22,5.41,5.41,88845496383.96,14.94,11.9,89.43,3.75,53.33,1.49,0.07,93.29,1,0.07,6.71,14.49,15.94,22.24,22.2,22.2,2766.45,885263,2770.48,886554,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.58,7.16,32,50,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0.0,0.0,0.0,4
gaussian,656,m,2,Fan2,863247863.25,10.05,62801,1287958168.97,14.94,48672,14.94,51183.29,4.42,11.01,0.22,0.18,0.22,5.41,5.41,88845496383.96,14.94,11.9,89.43,3.75,53.33,1.49,0.07,93.29,1,0.07,6.71,14.49,15.94,22.24,22.2,22.2,2766.45,885263,2770.48,886554,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.58,7.16,32,50,111,0x200060200000,0x2000603a4400,1721344,6,38,1728.0,0.0,0.0,0
gaussian,656,a,0,Fan1,745562130.18,4.74,6021,1112919132.15,4.74,5408,0.68,57.21,0.06,46.21,0.25,0.0,0.26,6.61,6.61,36159763313.61,0.5,4.74,51.22,0.05,1.44,2.59,0.08,94.23,1,0.06,5.77,28.67,31.28,47.61,44.78,44.78,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.09,17.32,64,100,111,0x200060000000,0x2000601a4400,1721344,14,23,2048.0,1728.0,0.0,0
gaussian,656,b,1,Fan1,745562130.18,4.74,6021,1112919132.15,4.74,5408,0.68,57.21,0.06,46.21,0.25,0.0,0.26,6.61,6.61,36159763313.61,0.5,4.74,51.22,0.05,1.44,2.59,0.08,94.23,1,0.06,5.77,28.67,31.28,47.61,44.78,44.78,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.09,17.32,64,100,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0.0,0.0,0.0,1
gaussian,656,m,2,Fan1,745562130.18,4.74,6021,1112919132.15,4.74,5408,0.68,57.21,0.06,46.21,0.25,0.0,0.26,6.61,6.61,36159763313.61,0.5,4.74,51.22,0.05,1.44,2.59,0.08,94.23,1,0.06,5.77,28.67,31.28,47.61,44.78,44.78,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.09,17.32,64,100,111,0x200060200000,0x2000603a4400,1721344,6,38,1728.0,0.0,0.0,0
gaussian,656,a,0,Fan2,861493123.77,10.04,62898,1285581750.71,14.43,48864,14.43,50922.93,4.4,9.04,0.22,0.18,0.22,5.42,5.42,88540929927.96,14.43,10.04,88.96,3.73,55.74,1.39,0.07,93.25,1,0.07,6.75,14.51,15.96,20.61,20.58,20.58,2757.79,882492,2761.88,883803,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.46,6.98,32,50,111,0x200060000000,0x2000601a4400,1721344,14,23,2048.0,1728.0,0.0,1
gaussian,656,b,1,Fan2,861493123.77,10.04,62898,1285581750.71,14.43,48864,14.43,50922.93,4.4,9.04,0.22,0.18,0.22,5.42,5.42,88540929927.96,14.43,10.04,88.96,3.73,55.74,1.39,0.07,93.25,1,0.07,6.75,14.51,15.96,20.61,20.58,20.58,2757.79,882492,2761.88,883803,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.46,6.98,32,50,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0.0,0.0,0.0,4
gaussian,656,m,2,Fan2,861493123.77,10.04,62898,1285581750.71,14.43,48864,14.43,50922.93,4.4,9.04,0.22,0.18,0.22,5.42,5.42,88540929927.96,14.43,10.04,88.96,3.73,55.74,1.39,0.07,93.25,1,0.07,6.75,14.51,15.96,20.61,20.58,20.58,2757.79,882492,2761.88,883803,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.46,6.98,32,50,111,0x200060200000,0x2000603a4400,1721344,6,38,1728.0,0.0,0.0,0
gaussian,656,a,0,Fan1,704678362.57,4.86,5774,1054824561.4,4.86,5472,0.71,62.29,0.07,42.38,0.23,0.0,0.24,6.08,6.08,35093567251.46,0.52,4.86,51.22,0.06,1.44,2.72,0.09,93.41,1,0.07,6.59,28.64,31.25,43.84,41.24,41.24,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.9,17.02,64,100,111,0x200060000000,0x2000601a4400,1721344,14,23,2048.0,1728.0,0.0,0
gaussian,656,b,1,Fan1,704678362.57,4.86,5774,1054824561.4,4.86,5472,0.71,62.29,0.07,42.38,0.23,0.0,0.24,6.08,6.08,35093567251.46,0.52,4.86,51.22,0.06,1.44,2.72,0.09,93.41,1,0.07,6.59,28.64,31.25,43.84,41.24,41.24,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.9,17.02,64,100,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0.0,0.0,0.0,1
gaussian,656,m,2,Fan1,704678362.57,4.86,5774,1054824561.4,4.86,5472,0.71,62.29,0.07,42.38,0.23,0.0,0.24,6.08,6.08,35093567251.46,0.52,4.86,51.22,0.06,1.44,2.72,0.09,93.41,1,0.07,6.59,28.64,31.25,43.84,41.24,41.24,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.9,17.02,64,100,111,0x200060200000,0x2000603a4400,1721344,6,38,1728.0,0.0,0.0,0
gaussian,656,a,0,Fan2,863278688.52,9.99,62946,1287404371.58,13.98,48800,13.98,51510.31,4.4,10.84,0.21,0.18,0.21,5.36,5.36,88331803278.69,13.98,11.78,92.25,3.73,54.91,1.39,0.07,93.55,1,0.06,6.45,14.48,15.93,21.62,21.59,21.59,2757.79,882492,2761.82,883783,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.74,7.4,32,50,111,0x200060000000,0x2000601a4400,1721344,14,23,2048.0,1728.0,0.0,1
gaussian,656,b,1,Fan2,863278688.52,9.99,62946,1287404371.58,13.98,48800,13.98,51510.31,4.4,10.84,0.21,0.18,0.21,5.36,5.36,88331803278.69,13.98,11.78,92.25,3.73,54.91,1.39,0.07,93.55,1,0.06,6.45,14.48,15.93,21.62,21.59,21.59,2757.79,882492,2761.82,883783,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.74,7.4,32,50,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0.0,0.0,0.0,4
gaussian,656,m,2,Fan2,863278688.52,9.99,62946,1287404371.58,13.98,48800,13.98,51510.31,4.4,10.84,0.21,0.18,0.21,5.36,5.36,88331803278.69,13.98,11.78,92.25,3.73,54.91,1.39,0.07,93.55,1,0.06,6.45,14.48,15.93,21.62,21.59,21.59,2757.79,882492,2761.82,883783,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.74,7.4,32,50,111,0x200060200000,0x2000603a4400,1721344,6,38,1728.0,0.0,0.0,0
gaussian,656,a,0,Fan1,739766081.87,4.72,6089,1112238060.43,4.72,5472,0.67,59.35,0.06,44.42,0.24,0.0,0.26,6.38,6.38,35760233918.13,0.49,4.72,51.22,0.05,1.44,3.22,0.1,93.2,1,0.07,6.8,28.6,31.21,50.36,47.36,47.36,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.05,17.26,64,100,111,0x200060000000,0x2000601a4400,1721344,14,23,2048.0,1728.0,0.0,0
gaussian,656,b,1,Fan1,739766081.87,4.72,6089,1112238060.43,4.72,5472,0.67,59.35,0.06,44.42,0.24,0.0,0.26,6.38,6.38,35760233918.13,0.49,4.72,51.22,0.05,1.44,3.22,0.1,93.2,1,0.07,6.8,28.6,31.21,50.36,47.36,47.36,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.05,17.26,64,100,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0.0,0.0,0.0,1
